timestamp,VTHO,OCE,PLA,SHA,DBET,EHrT,TIC,YEET,Other
1550965710000,939267.55,0.00,1327607.47,2710130.13,488445.16,0.00,33027.05,0.00,0.00
1550975710000,932763.17,0.00,1442522.06,2750178.87,488445.16,0.00,33027.05,0.00,0.00
1550985710000,931241.64,0.00,1444141.56,2736865.88,486265.11,0.00,33027.05,0.00,0.00
1550995720000,930169.91,0.00,1409619.79,2736865.88,486265.11,0.00,33027.05,0.00,0.00
1551005730000,940159.91,0.00,1409654.02,2755386.88,486265.11,0.00,33027.05,0.00,0.00
1551015730000,939805.99,0.00,1409654.02,2795723.83,486265.11,0.00,33027.05,0.00,0.00
1551025740000,939805.99,0.00,1408986.66,2795723.83,486265.11,0.00,33027.05,0.00,0.00
1551035740000,939691.57,0.00,1379759.37,2794792.29,486265.11,0.00,33027.05,0.00,0.00
1551045740000,722339.99,0.00,1079249.15,1712094.97,468229.16,0.00,28976.05,0.00,0.00
1551055740000,729918.37,0.00,1048935.43,1694597.22,468767.91,0.00,28976.05,0.00,0.00
1551065740000,729919.52,0.00,1125174.03,1691578.25,468767.91,0.00,28976.05,0.00,0.00
1551075740000,715464.83,0.00,1042159.85,1723578.25,468767.91,0.00,28976.05,0.00,0.00
1551085740000,813336.98,0.00,1095177.66,1648349.71,468767.91,0.00,30029.47,0.00,0.00
1551095740000,793789.06,0.00,1066002.92,1648349.71,467771.42,0.00,30029.47,0.00,0.00
1551105740000,848384.26,0.00,1114851.11,1648349.71,467771.42,0.00,30029.47,0.00,0.00
1551115740000,858312.68,0.00,1156411.41,1648349.71,467771.42,0.00,33822.60,0.00,0.00
1551125740000,875173.03,0.00,1119041.32,1668943.39,470161.90,0.00,33822.60,0.00,0.00
1551135750000,883693.67,0.00,1145987.37,1664216.19,471161.90,0.00,34822.60,0.00,0.00
1551145750000,889877.86,0.00,1183329.27,1664216.19,479082.90,0.00,30000.46,0.00,0.00
1551155750000,889016.86,0.00,1206547.84,1765203.19,479082.90,0.00,30000.46,0.00,0.00
1551165760000,880274.25,0.00,1247928.39,1786203.19,497082.90,0.00,30000.46,0.00,0.00
1551175770000,763131.73,0.00,1199069.39,1766429.43,497082.90,0.00,30000.46,0.00,0.00
1551185770000,827813.88,0.00,1255000.30,1799975.58,497082.90,0.00,33513.85,0.00,0.00
1551195780000,834350.97,0.00,1215221.07,1734830.44,497082.90,0.00,31303.41,0.00,0.00
1551205780000,823734.90,0.00,1199618.13,1768691.32,497082.90,0.00,32047.78,0.00,0.00
1551215780000,789024.38,0.00,1285797.68,1740119.45,497082.90,0.00,32047.78,0.00,0.00
1551225780000,837047.81,0.00,1271400.35,1740119.45,497082.90,0.00,32047.78,0.00,0.00
1551235790000,801969.80,0.00,1401430.47,1720555.00,497082.90,0.00,32047.78,0.00,0.00
1551245790000,822261.07,0.00,1293479.63,1721242.70,498349.77,0.00,32047.78,0.00,0.00
1551255810000,810041.21,0.00,1394227.77,1721242.70,498349.77,0.00,32047.78,0.00,0.00
1551265810000,804208.16,0.00,1258681.57,1722555.65,498349.77,0.00,35047.78,0.00,0.00
1551275810000,806499.55,0.00,1314718.97,1723265.69,497254.00,0.00,34337.74,0.00,0.00
1551285810000,826599.55,0.00,1234749.52,1693083.04,497254.00,0.00,34337.74,0.00,0.00
1551295810000,810390.50,0.00,1260454.68,1702029.98,497254.00,0.00,34337.74,0.00,0.00
1551305810000,804990.63,0.00,1386445.51,1707090.02,506254.00,0.00,34320.85,0.00,0.00
1551315810000,805033.53,0.00,1388692.53,1707090.02,506254.00,0.00,34415.85,0.00,0.00
1551325810000,782890.11,0.00,1451298.87,1675109.09,506254.00,0.00,34415.85,0.00,0.00
1551335810000,782890.11,0.00,1500886.18,1651327.67,506254.00,0.00,34415.85,0.00,0.00
1551345820000,779528.53,0.00,1395498.77,1708243.39,490924.19,0.00,34415.85,0.00,0.00
1551355830000,826326.20,0.00,1404173.42,1708243.39,490924.19,0.00,34415.85,0.00,0.00
1551365830000,826326.20,0.00,1409426.24,1738243.39,490924.19,0.00,34415.85,0.00,0.00
1551375840000,823276.62,0.00,1428549.01,1697694.09,490924.19,0.00,34415.85,0.00,0.00
1551385840000,820771.06,0.00,1427730.11,1747693.09,490924.19,0.00,34415.85,0.00,0.00
1551395840000,819749.06,0.00,1418426.17,1718812.97,490924.19,0.00,34415.85,0.00,0.00
1551405840000,816865.16,0.00,1449432.49,1719659.16,490924.19,0.00,34415.85,0.00,0.00
1551415850000,816136.65,0.00,1447361.97,1719659.16,490924.19,0.00,34415.85,0.00,0.00
1551425860000,815903.11,0.00,1580721.55,1819581.14,490924.19,0.00,34415.85,0.00,0.00
1551435860000,802240.64,0.00,1452988.22,1740979.35,490924.19,0.00,34415.85,0.00,0.00
1551445860000,786790.38,0.00,1473435.42,1740979.35,490924.19,0.00,34415.85,0.00,0.00
1551455860000,796790.38,0.00,1486628.96,1710729.23,490924.19,0.00,34415.85,0.00,0.00
1551465860000,779346.48,0.00,1509685.22,1700726.23,490924.19,0.00,34415.85,0.00,0.00
1551475860000,795299.48,0.00,1525572.15,1704773.23,490924.19,0.00,34415.85,0.00,0.00
1551485870000,793297.25,0.00,1545478.46,1713784.61,490924.19,0.00,34415.85,0.00,0.00
1551495870000,792438.85,0.00,1551336.86,1713784.61,490924.19,0.00,34415.85,0.00,0.00
1551505870000,798441.06,0.00,1598588.58,1713784.61,490924.19,0.00,34415.85,0.00,0.00
1551515870000,793545.87,0.00,1549716.99,1479647.60,490924.19,0.00,34415.85,0.00,0.00
1551525870000,793545.87,0.00,1716066.99,1694334.60,490924.19,0.00,34415.85,0.00,0.00
1551535870000,803541.03,0.00,1691321.68,1724334.60,520924.19,0.00,64415.85,0.00,0.00
1551545870000,795454.02,0.00,1712651.67,1697236.49,520924.19,0.00,32709.00,0.00,0.00
1551555870000,803103.58,0.00,1703062.83,1697236.49,520924.19,0.00,32709.00,0.00,0.00
1551565870000,804213.17,0.00,1723383.94,1695823.30,520924.19,0.00,32709.00,0.00,0.00
1551575870000,597144.61,0.00,1749783.58,1705823.30,520924.19,0.00,32709.00,0.00,0.00
1551585870000,793806.97,0.00,1733997.18,1705823.30,520924.19,0.00,32709.00,0.00,0.00
1551595870000,793806.97,0.00,1777989.18,1705823.30,491932.20,0.00,32709.00,0.00,0.00
1551605870000,801281.01,0.00,1777989.18,1705823.30,492099.81,0.00,32709.00,0.00,0.00
1551615870000,809956.69,0.00,1765247.90,1705823.30,492099.81,0.00,32709.00,0.00,0.00
1551625870000,809956.69,0.00,1765247.90,1705823.30,492099.81,0.00,32709.00,0.00,0.00
1551635870000,799362.75,0.00,1709656.09,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551645870000,806158.84,0.00,1709656.09,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551655870000,805765.10,0.00,1742354.30,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551665870000,805137.65,0.00,1742354.30,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551675870000,804991.98,0.00,1742354.30,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551685880000,809854.09,0.00,1755322.34,1728525.79,421078.78,0.00,31362.83,0.00,0.00
1551695890000,806808.36,0.00,1833184.96,1681313.49,421078.78,0.00,31362.83,0.00,0.00
1551705890000,811848.63,0.00,2065487.58,1651196.58,421078.78,0.00,34462.83,0.00,0.00
1551715890000,810371.84,0.00,2446047.05,1757285.46,412122.48,0.00,34462.83,0.00,0.00
1551725890000,768997.66,0.00,2547929.90,1730044.22,412122.48,0.00,34462.83,0.00,0.00
1551735890000,767673.58,0.00,2673048.27,1703638.88,412241.10,0.00,34462.83,0.00,0.00
1551745890000,766495.17,0.00,2681511.00,1703638.88,412241.10,0.00,34462.83,0.00,0.00
1551755900000,766299.26,0.00,2692961.56,1699384.23,412241.10,0.00,34462.83,0.00,0.00
1551765900000,766074.17,0.00,2383667.56,1699384.23,412241.10,0.00,34462.83,0.00,0.00
1551775900000,775367.29,0.00,2348160.48,1699384.23,412241.10,0.00,34462.83,0.00,0.00
1551785900000,775367.29,0.00,2436781.81,1699384.23,412241.10,0.00,34462.83,0.00,0.00
1551795900000,771751.72,0.00,2515402.98,1699384.23,412241.10,0.00,34462.83,0.00,0.00
1551805900000,767145.06,0.00,2512928.22,1699384.23,414741.10,0.00,34462.83,0.00,0.00
1551815900000,766057.75,0.00,2592837.55,1700536.23,414741.10,0.00,37044.83,0.00,0.00
1551825900000,766807.75,0.00,2714034.59,1757927.50,414741.10,0.00,37044.83,0.00,0.00
1551835900000,830514.68,0.00,2730694.15,1757927.50,415671.66,0.00,37044.83,0.00,0.00
1551845920000,794193.47,0.00,2765694.15,1760049.90,625116.11,0.00,37044.83,0.00,0.00
1551855930000,769556.67,0.00,2744687.76,1760049.90,625116.11,0.00,37044.83,0.00,0.00
1551865930000,768798.38,0.00,2744687.76,1733611.51,625116.11,0.00,37044.83,0.00,0.00
1551875930000,760078.67,0.00,2744687.76,1277152.98,588054.78,0.00,37044.83,0.00,0.00
1551885930000,766916.56,0.00,2664665.30,1277152.98,548063.57,0.00,37044.83,0.00,0.00
1551895930000,764559.84,0.00,2543246.28,1282152.98,548063.57,0.00,37044.83,0.00,0.00
1551905930000,764559.84,0.00,2543246.28,1273718.92,548063.57,0.00,34099.76,0.00,0.00
1551915930000,752377.25,0.00,2563246.28,1270383.75,548063.57,0.00,34099.76,0.00,0.00
1551925930000,770053.20,0.00,2596546.44,1268568.87,548063.57,0.00,34025.04,0.00,0.00
1551935930000,769613.49,0.00,2596546.44,1269008.59,548063.57,0.00,34025.04,0.00,0.00
1551945930000,769134.90,0.00,2596546.44,1269008.59,548063.57,0.00,34025.04,0.00,0.00
1551955930000,769134.90,0.00,2528911.70,1254646.78,568063.57,0.00,34025.04,0.00,0.00
1551965930000,767846.15,0.00,2528911.70,1254646.78,568063.57,0.00,34025.04,0.00,0.00
1551975930000,773722.89,0.00,2382425.69,1208772.41,492617.26,0.00,33077.05,0.00,0.00
1551985930000,773722.89,0.00,2406269.32,1248772.41,492617.26,0.00,33077.05,0.00,0.00
1551995930000,771795.82,0.00,2406269.32,1248772.41,492617.26,0.00,33077.05,0.00,0.00
1552005930000,771835.82,0.00,2355133.85,1268722.41,458398.07,0.00,33077.05,0.00,0.00
1552015930000,774755.14,0.00,2355133.85,1268723.65,438985.84,0.00,33077.05,0.00,0.00
1552025930000,773290.04,0.00,2355133.85,1268723.65,446450.97,0.00,33077.05,0.00,0.00
1552035930000,757138.95,0.00,2461784.94,1268723.65,466450.97,0.00,33077.05,0.00,0.00
1552045930000,755207.55,0.00,2503499.08,1268723.65,466450.97,0.00,33077.05,0.00,0.00
1552055930000,767363.10,0.00,2552854.45,1268723.65,506450.97,0.00,33077.05,0.00,0.00
1552065930000,763545.84,0.00,2716965.21,1268723.65,526450.97,0.00,33077.05,0.00,0.00
1552075930000,756024.83,0.00,2578355.06,1292297.46,496091.50,0.00,33077.05,0.00,0.00
1552085930000,761471.68,0.00,2587810.29,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552095930000,761471.68,0.00,2552060.41,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552105930000,755166.99,0.00,2571256.17,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552115930000,770166.99,0.00,2571256.17,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552125930000,767222.44,0.00,2572862.33,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552135930000,767222.44,0.00,2621862.33,1292797.46,496091.50,0.00,33077.05,0.00,0.00
1552145930000,759023.93,0.00,2657902.14,1296615.77,500025.31,0.00,33077.05,0.00,0.00
1552155930000,756176.08,0.00,2677902.14,1258836.85,500025.31,0.00,33077.05,0.00,0.00
1552166020000,753982.44,0.00,2681984.45,1239878.74,500025.31,0.00,33077.05,0.00,0.00
1552176030000,754578.27,0.00,2681984.45,1239878.74,500025.31,0.00,33077.05,0.00,0.00
1552186030000,761735.70,0.00,2684136.44,1239878.74,498677.37,0.00,33077.05,0.00,0.00
1552196030000,761735.70,0.00,2684136.44,1239878.74,498677.37,0.00,33077.05,0.00,0.00
1552206030000,757955.47,0.00,2684136.44,1239878.74,498677.37,0.00,33077.05,0.00,0.00
1552216030000,755465.32,0.00,2623402.89,1239878.74,498677.37,0.00,33077.05,0.00,0.00
1552226030000,752830.13,0.00,2605965.19,1239878.74,498677.37,0.00,33077.05,0.00,0.00
1552236030000,771695.31,0.00,2605965.19,1242378.40,498677.37,0.00,33077.05,0.00,0.00
1552246030000,763860.82,0.00,2605965.19,1247407.86,498677.37,0.00,33077.05,0.00,0.00
1552256030000,780593.20,0.00,2625965.19,1247407.86,498677.37,0.00,33077.05,0.00,0.00
1552266060000,777710.48,0.00,2625965.19,1248270.49,498677.37,0.00,33077.05,0.00,0.00
1552276080000,776310.17,0.00,2632068.70,1248270.49,506177.37,0.00,31049.79,0.00,0.00
1552286080000,776310.17,0.00,2632068.70,1248270.49,506177.37,0.00,31049.79,0.00,0.00
1552296090000,786310.17,0.00,2632068.70,1248270.49,506177.37,0.00,33049.79,0.00,0.00
1552306090000,786310.17,0.00,2632068.70,1248270.49,506177.37,0.00,33049.79,0.00,0.00
1552316090000,772528.40,0.00,2602413.34,1248270.49,506177.37,0.00,33049.79,0.00,0.00
1552326090000,796602.01,0.00,2502437.39,1223972.12,506177.37,0.00,33049.79,0.00,0.00
1552336100000,833414.40,0.00,2502437.39,1230972.12,430108.46,0.00,33049.79,0.00,0.00
1552346130000,833056.41,0.00,2432856.60,1230972.12,460108.46,0.00,33049.79,0.00,0.00
1552356240000,1821757.57,0.00,2479121.46,1230972.12,414032.21,0.00,33049.79,0.00,0.00
1552366310000,1974916.19,0.00,2682114.82,1332482.73,444420.23,0.00,33049.79,0.00,0.00
1552376320000,1958530.91,0.00,2656727.35,1309088.49,444420.23,0.00,33049.79,0.00,0.00
1552386320000,1958530.91,0.00,2519643.35,1296674.10,444420.23,0.00,33049.79,0.00,0.00
1552396330000,845450.47,0.00,2212672.54,1184851.71,414320.47,0.00,33049.79,0.00,0.00
1552406330000,800402.86,0.00,2252089.54,1209851.71,414320.47,0.00,33049.79,0.00,0.00
1552416330000,813175.21,0.00,2238766.78,1196627.32,414320.47,0.00,33049.79,0.00,0.00
1552426330000,799006.73,0.00,2259330.78,1196627.32,414320.47,0.00,33049.79,0.00,0.00
1552436330000,794047.49,0.00,2260835.91,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552446340000,819047.49,0.00,2260835.91,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552456340000,819013.86,0.00,2260836.11,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552466340000,815579.08,0.00,2266836.11,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552476340000,828592.13,0.00,2227323.27,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552486350000,827521.83,0.00,2228321.54,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552496350000,826276.66,0.00,2219450.36,1207427.47,400683.49,0.00,33049.79,0.00,0.00
1552506350000,825765.34,0.00,2195055.23,1020588.62,400683.49,0.00,33049.79,0.00,0.00
1552516350000,815297.83,0.00,2266824.41,1207467.44,400683.49,0.00,33049.79,0.00,0.00
1552526350000,820835.56,0.00,2296464.10,1207467.44,400683.49,0.00,33049.79,0.00,0.00
1552536380000,826177.65,0.00,2296464.10,1207467.44,400683.49,0.00,33049.79,0.00,0.00
1552546380000,824626.20,0.00,2267374.27,1207467.44,400683.49,0.00,33049.79,0.00,0.00
1552556380000,824339.69,0.00,2148983.76,1207467.44,400683.49,0.00,34049.79,0.00,0.00
1552566390000,823526.08,0.00,2149797.37,1207467.44,400683.49,0.00,34049.79,0.00,0.00
1552576400000,810314.76,0.00,2276826.70,1207467.44,400683.49,0.00,34049.79,0.00,0.00
1552586400000,818461.03,0.00,2257505.39,1207467.44,408773.49,0.00,35049.79,0.00,0.00
1552596400000,817838.08,0.00,2262786.35,1207467.44,408773.49,0.00,35049.79,0.00,0.00
1552606400000,816156.02,0.00,2233656.74,1207467.44,408773.49,0.00,35049.79,0.00,0.00
1552616400000,814790.24,0.00,2233656.74,1217467.44,408773.49,0.00,35049.79,0.00,0.00
1552626410000,820421.82,0.00,2179951.00,1217467.44,408756.72,0.00,35049.79,0.00,0.00
1552636410000,820421.82,0.00,2179951.00,1217467.44,408756.72,0.00,33179.21,0.00,0.00
1552646410000,820421.82,0.00,2149993.73,1161815.96,418756.72,0.00,33179.21,0.00,0.00
1552656410000,820421.82,0.00,2111616.48,1161815.96,418756.72,0.00,34179.21,0.00,0.00
1552666410000,818999.21,0.00,2130089.48,1161815.96,418756.72,0.00,34179.21,0.00,0.00
1552676410000,820769.68,0.00,2140534.48,1143562.05,418756.72,0.00,34179.21,0.00,0.00
1552686410000,819560.47,0.00,2168627.03,1141822.29,418756.72,0.00,34179.21,0.00,0.00
1552696410000,814101.21,0.00,2169467.01,1141822.29,418756.72,0.00,34179.21,0.00,0.00
1552706410000,818402.58,0.00,2128832.32,1151142.68,418756.72,0.00,34179.21,0.00,0.00
1552716410000,812291.61,0.00,2139676.35,1151714.30,418756.72,0.00,34179.21,0.00,0.00
1552726430000,818700.61,0.00,2068149.43,1151714.30,418756.72,0.00,34179.21,0.00,0.00
1552736440000,818700.61,0.00,2100475.52,1151714.30,418756.72,0.00,34179.21,0.00,0.00
1552746440000,818700.61,0.00,2140416.85,1151714.30,374190.97,0.00,34179.21,0.00,0.00
1552756450000,830197.44,0.00,2096323.88,1151714.30,374190.97,0.00,34179.21,0.00,0.00
1552766450000,827280.53,0.00,2103068.88,1142724.88,374190.97,0.00,34179.21,0.00,0.00
1552776450000,816583.06,0.00,2103068.88,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552786450000,822266.68,0.00,2104151.62,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552796450000,821406.72,0.00,2112951.62,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552806450000,821406.72,0.00,2112951.62,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552816450000,820831.65,0.00,2112951.62,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552826450000,830877.89,0.00,2090995.33,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552836450000,826485.03,0.00,2093634.57,1128473.18,374190.97,0.00,34179.21,0.00,0.00
1552846450000,826485.03,0.00,2129834.57,1156643.18,374190.97,0.00,34179.21,0.00,0.00
1552856450000,801344.65,0.00,2158614.57,1156643.18,374190.97,0.00,33185.47,0.00,0.00
1552866450000,801344.65,0.00,2184385.86,1166643.18,384190.97,0.00,33185.47,0.00,0.00
1552876450000,799147.78,0.00,2186006.13,1167072.30,384190.97,0.00,33185.47,0.00,0.00
1552886460000,799147.78,0.00,2186006.13,1167072.30,384190.97,0.00,33185.47,0.00,0.00
1552896460000,801541.31,0.00,2183217.63,1167072.30,384190.97,0.00,33185.47,0.00,0.00
1552906460000,795727.06,0.00,2111123.40,1167072.30,384190.97,0.00,33185.47,0.00,0.00
1552916460000,812615.61,0.00,2037811.89,1167072.30,384190.97,0.00,33185.47,0.00,0.00
1552926460000,812815.61,0.00,2098811.89,1157701.74,384190.97,0.00,33185.47,100.00,0.00
1552936460000,809508.45,0.00,2178762.89,1133099.64,384190.97,0.00,33185.47,0.00,0.00
1552946460000,816640.67,0.00,2340762.89,1192999.64,384190.97,0.00,33185.47,0.00,0.00
1552956460000,816640.67,0.00,2240407.37,1172574.89,402420.97,0.00,33185.47,0.00,0.00
1552966490000,816640.67,0.00,2282407.37,1172574.89,402420.97,0.00,33185.47,0.00,0.00
1552976490000,816585.18,0.00,2297407.37,1172574.89,402420.97,0.00,33185.47,0.00,0.00
1552986490000,813769.67,0.00,2297407.37,1172574.89,402420.97,0.00,33185.47,0.00,0.00
1552996490000,813769.67,0.00,2220606.47,1164820.59,402420.97,0.00,33185.47,0.00,0.00
1553006500000,828270.00,0.00,2238417.38,1164820.59,402420.97,0.00,33185.47,0.00,0.00
1553016500000,837303.55,0.00,2238417.38,1164820.59,416570.85,0.00,33185.47,0.00,0.00
1553026500000,847314.95,0.00,2211857.35,1151794.27,416570.85,0.00,30963.19,0.00,0.00
1553036500000,847673.85,0.00,2211857.35,1151794.27,416570.85,0.00,30963.19,0.00,0.00
1553046500000,845804.52,0.00,2217976.81,1108127.93,416640.87,0.00,30963.19,0.00,0.00
1553056530000,832599.79,0.00,2231037.25,1129750.93,416640.87,0.00,30963.19,0.00,0.00
1553066540000,828456.20,0.00,2231037.25,1139750.93,416640.87,0.00,30963.19,0.00,0.00
1553076550000,828456.20,0.00,2248376.26,1139750.93,416640.87,0.00,30963.19,0.00,0.00
1553086550000,826197.52,0.00,2227009.54,1097003.27,456640.87,0.00,30963.19,0.00,0.00
1553096550000,817848.02,0.00,2167412.42,1107551.65,456640.87,0.00,30963.19,0.00,0.00
1553106550000,823906.90,0.00,2187412.42,1107551.65,485571.99,0.00,30963.19,0.00,0.00
1553116550000,842475.30,0.00,2187412.42,1107551.65,485571.99,0.00,30963.19,0.00,0.00
1553126550000,834148.14,0.00,2140670.50,1107551.65,513587.16,0.00,30963.19,0.00,0.00
1553136550000,834148.14,0.00,2140670.50,1107551.65,513587.16,0.00,30963.19,0.00,0.00
1553146550000,833191.70,0.00,2141626.94,1107551.65,487060.54,0.00,30963.19,0.00,0.00
1553156550000,832911.81,0.00,2141626.94,1107551.65,487060.54,0.00,30963.19,0.00,0.00
1553166550000,832911.81,0.00,2168029.07,1107551.65,507010.54,0.00,30963.19,0.00,0.00
1553176550000,838554.69,0.00,2188434.32,1105564.05,507010.54,0.00,30963.19,0.00,0.00
1553186550000,816567.01,0.00,2043444.21,1105564.05,439603.12,0.00,30963.19,0.00,0.00
1553196550000,820975.99,0.00,2043444.21,1105564.05,439603.12,0.00,30963.19,0.00,0.00
1553206550000,818489.44,0.00,2048063.64,1105549.12,416583.83,0.00,30963.19,0.00,0.00
1553216550000,815098.45,0.00,2048646.70,1105549.12,416583.83,0.00,30963.19,0.00,0.00
1553226570000,814657.01,0.00,2051796.61,1105549.12,416583.83,0.00,30963.19,0.00,0.00
1553236570000,814657.01,0.00,2051796.61,1105549.12,416583.83,0.00,30963.19,0.00,0.00
1553246570000,817657.01,0.00,2051796.61,1105549.12,416583.83,0.00,30963.19,0.00,0.00
1553256580000,837152.24,0.00,2030234.00,622952.79,416583.83,0.00,28893.67,0.00,0.00
1553266580000,841961.58,0.00,2043958.91,622952.79,405072.74,0.00,28893.67,0.00,0.00
1553276580000,832644.40,0.00,1964812.43,613588.16,386789.90,0.00,28893.67,0.00,0.00
1553286580000,860852.66,0.00,1970251.42,613588.16,386789.90,0.00,28893.67,0.00,0.00
1553296580000,859639.48,0.00,1971651.07,613588.16,386789.90,0.00,28893.67,0.00,0.00
1553306590000,858603.03,0.00,1971651.07,613588.16,386789.90,0.00,28893.67,0.00,0.00
1553316590000,856652.89,0.00,1987666.90,1083196.65,386789.90,0.00,28893.67,0.00,0.00
1553326600000,840630.55,0.00,1987666.90,1083196.65,378876.54,0.00,28893.67,0.00,0.00
1553336600000,883855.29,0.00,1881699.43,1003382.64,378876.54,0.00,28893.67,0.00,0.00
1553346600000,862719.23,0.00,1902751.36,1003382.64,378876.54,0.00,28893.67,0.00,0.00
1553356610000,895199.04,0.00,1930589.50,1003382.64,335326.24,0.00,28893.67,0.00,0.00
1553366620000,867608.09,0.00,2051625.82,969636.47,331608.29,0.00,28893.67,0.00,0.00
1553376620000,868658.76,0.00,1971720.71,978426.88,340608.29,0.00,28893.67,0.00,0.00
1553386660000,873349.41,0.00,1948864.65,993126.88,340608.29,0.00,28893.67,0.00,0.00
1553396660000,877509.98,0.00,1969676.89,993126.88,340608.29,0.00,28893.67,0.00,0.00
1553406660000,873259.60,0.00,1969676.89,993126.88,340608.29,0.00,28893.67,0.00,0.00
1553416660000,873259.60,0.00,1979957.63,1003226.88,346408.29,0.00,28893.67,0.00,0.00
1553426660000,900659.60,0.00,1624106.40,1003226.88,346408.29,0.00,28893.67,0.00,0.00
1553436660000,900659.60,0.00,1616950.11,1003226.88,346408.29,0.00,28893.67,0.00,0.00
1553446660000,898096.85,0.00,1645786.87,965848.94,346408.29,0.00,28893.67,0.00,0.00
1553456670000,898096.85,0.00,1725186.87,985848.94,346408.29,0.00,28893.67,0.00,0.00
1553466680000,873185.64,0.00,1684755.56,1006648.94,346408.29,0.00,28893.67,0.00,0.00
1553476680000,878665.19,0.00,1680552.43,1022758.13,346408.29,0.00,28893.67,0.00,0.00
1553486680000,519849.21,0.00,1680552.43,1022758.13,346408.29,0.00,28893.67,0.00,0.00
1553496710000,828447.94,0.00,1680733.13,1073219.82,346408.29,0.00,28893.67,0.00,0.00
1553506710000,834795.96,0.00,1680733.13,1061556.47,356408.29,0.00,28893.67,0.00,0.00
1553516780000,798289.26,0.00,1699563.33,1050970.25,356408.29,0.00,28893.67,0.00,0.00
1553526780000,852687.29,0.00,1658526.59,1050970.25,356408.29,0.00,28893.67,0.00,0.00
1553536780000,851114.83,0.00,1667742.87,1050970.25,356408.29,0.00,28893.67,0.00,0.00
1553546780000,850290.80,0.00,1667589.70,981027.10,356408.29,0.00,28893.67,0.00,0.00
1553556780000,850290.80,0.00,1667589.70,981027.10,371408.29,0.00,28893.67,0.00,0.00
1553566780000,834657.35,0.00,1684141.35,1010630.87,371408.29,0.00,28893.67,0.00,0.00
1553576780000,841978.80,0.00,1684819.90,1010930.87,371408.29,0.00,28893.67,0.00,0.00
1553586790000,825968.08,0.00,1701319.90,1010930.87,371408.29,0.00,28893.67,0.00,0.00
1553596790000,827839.37,0.00,1709431.94,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553606790000,833329.94,0.00,1709431.94,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553616790000,828977.04,0.00,1724492.22,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553626790000,828574.92,0.00,1724492.22,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553636790000,827484.26,0.00,1709285.75,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553646790000,825915.66,0.00,1724285.75,1010930.87,365135.65,0.00,28893.67,0.00,0.00
1553656790000,825915.66,0.00,1724285.75,1025930.87,365135.65,0.00,28893.67,0.00,0.00
1553666790000,825487.03,0.00,1724285.75,1025930.87,365135.65,0.00,28893.67,0.00,0.00
1553676800000,825237.88,0.00,1724285.75,1025930.87,365135.65,0.00,28893.67,0.00,0.00
1553686800000,821724.91,0.00,1724285.75,1025930.87,365135.65,0.00,28893.67,0.00,0.00
1553696810000,812762.27,0.00,1784285.75,1025930.87,384248.29,0.00,28893.67,0.00,0.00
1553706810000,795205.44,0.00,1815976.96,1043487.71,384350.95,0.00,28893.67,0.00,0.00
1553716810000,800207.44,0.00,1835976.96,1043487.71,384351.95,0.00,28893.67,0.00,0.00
1553726810000,807892.15,0.00,1908158.13,1043487.71,384351.95,0.00,31297.07,0.00,0.00
1553736810000,809872.15,0.00,1920509.82,1547729.47,410943.79,0.00,31297.07,0.00,0.00
1553746810000,811869.12,0.00,1878927.16,1533990.85,410943.79,0.00,31297.07,0.00,0.00
1553756820000,811869.12,0.00,1914627.16,1555972.96,410943.79,0.00,31297.07,0.00,0.00
1553766820000,811869.12,0.00,1914627.16,1555972.96,410943.79,0.00,31297.07,0.00,0.00
1553776820000,811869.12,0.00,1900317.58,1555972.96,397926.41,0.00,31297.07,0.00,0.00
1553786820000,811878.99,0.00,1900317.58,1513632.75,397926.41,0.00,31297.07,0.00,0.00
1553796820000,818432.81,0.00,1895039.65,1454809.93,397926.41,0.00,31297.07,0.00,0.00
1553806820000,820413.81,0.00,926939.91,1454809.93,370745.56,0.00,31297.07,0.00,0.00
