timestamp,​0xC432fCdcE41F1193dCa80B9D408472aC98dFc3Ef,​0xf953a9Bb8987C6DC61fe9dcF5Fb315C7f5B0057e,​0xc266aAD845b59840206D77Dcf2Bb5571d10EF41c,​0xDC391a5dbB89a3F768c41Cfa0e85dcaAF3A91f91,​0xC91F18c88B0A199737c96F4800dbc293B3915c0C,​0xc94Ca9E4aa6512e2c7a17A3a074A8088a3f2e3B9,​0xf9F99f982f3Ea9020f0A0afd4D4679dFEe1B63cf,​0xDCfEe8b36C1FE396D6c1eB291fC8b37E4691F012,​0xA0a27f98Db34308b3bcC42C7049554DfA4EE0456,​0x1d357826029cE9C99351224db29415cA0cbb327E,​0x6Bafe9aFe3D5fecb59262177b05F3C341EC5Ee59,​0x2acF43160d1e42E640BB3b794c2d267AF876E45c,​0x8f0E4b72023D88C04d2d3970E2AAF3b387E86DfA,​0xd3565232973c12055bdEdF4fd6Ce8DF8602C8Ee2,​0x0941F6222A5E14109331fF419BDd9c1C8EB8450A,​0x6822Ce6FA3CFBb6Fcfe2c571b774Db394f4d5bb1,​0xDf6979605aDe2B8971C2c95E90E2eA1090f244B7,​0xBa1944E09fc159e70FDBc3cB7634b211efB4B0ce,​0xCfB1f3e24f79A558525979270EEf3A3f7d2D6c32,​0x327311e63992807A180fc8Da8b91317511B65965,​0xA334e40C9A9d5a82dA7a8EF4d2f2406E8CE3A45F,​0x86Eab21B722Da0b5161aB2aC3770AFB84A13151F,​0x5E2c8350Fd254d4CDD2758aa681BEdEe08A09275,​0x98AE750Ef2516Ad34116392DddD341E740f0952e,​0x1702d65F02de2EeD163EAf42189BCC98381b801e,​0xCD2c84E26D6089c25e630c07EaE72bA777C0a567,​0xA81A8c1f6388B7e8174d636309674eACb82174AD,​0x36E84de80C6A890956985d497c39EA41a2f4eedC,​0x73cf2c29D81671774F455203009b03479DfbA225,​0x4Fc89A06893A74c639050cbE2Da5B811Dba43655,​0x4B70Db1a93E833A7A464a35191da978B5f976616,Other
1563558450000,,,1000.00,,,,29668.87,,,,,6508.00,21341.52,,,,,8186.22,,22.27,,,,,13468.18,,,,,0.42,,3435.00
1563608510000,,,14000.00,,,,9940.16,,,,,,1922.39,15688.56,,,,8669.76,,,,,,415.87,4161.65,,,,5000.00,,,
1563658530000,,,35100.00,32848.51,,,15482.78,,,,,,22911.88,31840.34,,,,31564.58,,,,,,814.62,10554.24,,10000.00,,,,,729.48
1563708560000,,,3000.00,14510.26,,,4916.27,,,,,,,,,,,19724.07,,5026.00,,,,,5902.92,,,,,,,724.00
1563758640000,,,1000.00,52901.89,,,,,,,,,20111.91,24127.78,,,,3372.88,,,,,,,3937.67,,10613.01,,,,,4896.76
1563808820000,,,1000.00,3928.10,,,11806.47,,,,,,,7502.52,,,,2461.91,,,,,,,,,,,,,,3695.68
1563859010000,,,,25982.54,,,8650.17,,,,,,14853.94,22786.21,,,,,,,,,,,3012.22,,10000.00,,,,,1000.00
1563909090000,,,10000.00,52750.83,,,,,,,,,51319.41,,,,,1331.08,,,,,,,5932.35,,10480.01,,,,,
1563959390000,,,,15921.96,,,,,57225.80,,,,32225.18,,,,,,,,,,,,33165.77,,,,,,,
1564009410000,,,,32841.79,,,5543.52,,,,,,45208.50,,,,,9220.18,,53885.00,,,,,35163.92,,,,,,,
1564059880000,,,,4207.87,,,,,,,,,18385.40,,,,7195.34,10067.74,10000.00,20000.00,,,,,1044.50,,10901.02,,,,,2000.00
1564110080000,11140.42,,,3061.94,,,,,,,,,21911.75,,,,,,10000.00,20000.00,,,,,11404.94,,5286.88,,,,,3500.00
1564160190000,,,,,,,,,,,,,32215.59,,,,,,40504.00,10000.00,,,,,7157.82,,5180.23,,,,,
1564210310000,,,,,,,6453.34,,,,,,21361.88,,,,,,15000.00,,,,,,,,,,,,,
1564260330000,,,,6194.64,,,,,,,,,14772.14,,,,,,12827.00,,,,,,1048.31,,5707.85,,,,,
1564310410000,,,,4084.60,,,,,,,,,3626.29,,,,,,,,,,,,,,,,,,,
1564360440000,,,,,4958.67,,7353.11,,,,,,10766.16,,,,,,3213.09,,,,,,507.11,,,,,,,
1564410760000,,,,,6587.87,,2133.30,,,,,,,,,,,,,,,,,,13276.64,,15000.00,,,,7000.00,
1564461050000,,,,,6321.40,,3737.12,,,,,,4947.09,,,,,,,,,,,,8220.41,,5000.00,,10000.00,,,
1564511170000,,,,,11553.97,,,,,,,,20105.68,,,,,,65000.00,,,,,,8926.44,,31571.55,,,,3000.00,
1564561460000,,,,,,,,,,,,,7195.05,,,,,,30000.00,,,,,,13667.42,,10602.77,,,,,
1564611650000,,,,,,,932.44,,,,,,3584.50,,,,1881.36,,10000.00,,,,,,,,5524.70,,,,,
1564662060000,,,,,,,,,,,,,3988.16,,,,,,9975.60,,,,,,1896.81,,,,,,,50.00
1564712320000,,,,,,,,,,,,,1932.63,,,,,,10000.00,,,,,,8152.03,,,,5000.00,,,1836.62
1564762380000,,,,,2041.22,,,,,,,,,,,,,,9900.00,,,,,,6569.76,,,,,,,
1564812430000,,,,,,,,,,,,,1973.25,,,,,,,,,,,,,,,,,,,1908.63
1564862480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564912550000,,,,,,,549.60,,,,,,,,,,,,,,,,,,,,,,,,,
1564962570000,,,,,,30000.00,16276.23,,,3728.81,,2160.00,14496.40,,,,10652.96,,,,,,,,,,19398.34,,,,,
1565013030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565063270000,,,,,2235.84,,,,,,,,2111.12,,,10000.00,,,,,,,,,6690.59,,,,4900.00,,,
1565113410000,,,,,,,,,,1996.57,,4400.00,,,,,,,,,,,,,2942.99,,,,,,,
1565163850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.38
1565214000000,,,,,,,,,,,,,,,,,,,,,,,,,996.99,,,,,,,1161.08
1565264420000,,,,,,,,,,,,,,,,,2.00,,,,,,,,189.89,,,,,,,
1565314610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00
1565364840000,,,,,,,2098.55,,,,,,,,,,,,,,,,,,794.09,,,,,,,
1565414970000,,,,,,,,,,3010.95,,,,,,,,,,,,,,,,,,,,,,
1565465060000,,,,,,,351.25,,,,,,,,,,,,,,,,,,,,,,,,,
1565515110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565565110000,,,,,,,,,,3461.50,,,,,,,3000.00,,,,,,,,,,,,,,,
