timestamp,ROI,Token Price,Trade Volume
1548136260000,1.0000697216509744,12.832805438804357,2614.68
1548186260000,1.0004479679905587,12.484659471624633,17475.69
1548236260000,1.0000480603789785,12.643820847837224,1821.93
1548286260000,1.0001092352095278,12.762749972732385,4143.05
1548336270000,1.0000967372639866,13.092777789506238,3636.23
1548386290000,1.0000237882386767,13.059755542514495,997.22
1548436290000,1.0002454235799476,12.327414081783227,10650.76
1548486300000,1.0002377497888242,13.125808772258045,10336.05
1548536310000,1.0002366691637665,12.359254827577766,13902.91
1548586320000,1.000145973053728,12.20933720478241,17267.43
1548636320000,1.0000064574829426,12.250615377459205,751.93
1548686340000,1.0002442404187182,12.686795480683111,30153.66
1548736340000,1.0000206293398837,12.776491566654027,3101.11
1548786350000,1.000045716157063,12.463513128406536,10544.08
1548836350000,1.000005672078086,12.460436825730897,1313.98
1548886370000,1.0000429432796343,12.21072411950049,11127.49
1548936490000,1.0000929607604279,12.060378519110845,24706.88
1548986770000,1.0000119607329236,12.125254437365724,2873.25
1549037280000,1.0000078603621307,12.168761877586872,1901.67
1549087950000,1.0000511130224512,12.471489796497353,13524.51
1549138840000,1.0000047134029422,12.499634708902201,1232.47
1549189660000,1.0000100633618882,12.559864978621945,2623.75
1549240810000,1.0000158460351727,12.655442829781643,4156.34
1549291940000,1.0001902841027581,12.583784307512603,57750.71
1549342890000,1.0011240619250292,13.698985838168413,317940.22
1549394020000,1.000140620492259,13.43585292210499,44372.79
1549444910000,1.001997656465813,11.927385860128377,831455.63
1549496040000,1.0009973663429057,13.566956997675272,283195.53
1549547250000,1.000143418792559,12.575023801534837,47748.34
1549598050000,1.0000392034484418,12.305141979454755,13925.26
1549649080000,1.0001029393540912,12.914944442471,28848.73
1549700210000,1.0000457641407476,13.027990775056212,13575.19
1549751420000,1.000013243486697,13.012263706566692,4186.82
1549802370000,1.000058033190241,13.375911194307399,16103.35
1549853090000,1.0000422862985359,13.647698128723206,12153.37
1549903610000,1.000047101542279,13.290809166526984,17123.52
1549954170000,1.0000731185503628,13.760541797386008,21003.33
1550004820000,1.0000074867900914,13.809416326103598,2123.66
1550055340000,1.00000236580643,13.824866801210556,668.99
1550105340000,1.0000205102552613,13.959398405863043,5778.16
1550155340000,1.0001328931110969,13.21152847835385,46766.65
1550205370000,1.0000401534149226,13.448119452522159,11593.81
1550255400000,1.0000410238775974,13.673747496616265,11844.41
1550305400000,1.0000036589692625,13.697225675226104,1032.21
1550355400000,1.0002447938151553,12.880288090558574,83909.10
1550405410000,1.0004987898145257,10.613567336454864,196805.25
1550455410000,1.0019810209529079,8.443915306418853,581347.64
1550505440000,1.0005820851506675,8.92390061647532,182301.92
1550555450000,1.0001366139752248,8.41385351017486,46006.68
1550605460000,1.0002391249240943,8.142664133357933,63523.87
1550655470000,1.0001271874249724,8.579261804635935,25554.72
1550705480000,1.000130785138188,9.023262687507392,26151.78
1550755670000,1.0004838153560196,8.795526034057962,125357.71
1550805670000,1.000617962497049,8.880518533069022,151367.06
1550855710000,1.0001711541655414,8.912526513386899,42640.85
1550905710000,1.000395105767074,9.248320228478743,92215.13
1550955710000,1.0005127112207957,8.512332138772948,138965.02
1551005730000,1.000252716756052,8.652351776343401,60606.93
1551055740000,1.0000754957000035,8.547435066507328,16437.44
1551105740000,1.0009374702502722,6.344875689625453,245559.28
1551155750000,1.0015318977317134,5.801771681643103,372006.38
1551205780000,1.0033508795630597,6.8198940970727655,703771.50
1551255810000,1.0018544197275343,7.087340991959885,395264.02
1551305810000,1.0007833197133236,7.192957423637117,165955.69
1551355830000,1.0009570057565795,6.8439352409359735,207190.22
1551405840000,1.0000698325445998,7.004692320810287,10758.35
1551455860000,1.000576975437291,7.555504636636958,110062.99
1551505870000,1.0002521314489754,7.529356632424374,53908.49
1551555870000,1.0005106260936498,7.452322304914441,110895.31
1551605870000,1.0027994485515013,7.542253239519209,528244.97
1551655870000,1.0001576522168527,7.461677273338856,35960.08
1551705890000,1.0003177775298644,7.3564993099621425,71195.29
1551755900000,1.0005113517779165,7.459522083445157,103418.97
1551805900000,1.0001013640537895,7.470312856587024,20554.85
1551855930000,1.0008907378769896,7.441209549603374,201014.40
1551905930000,1.0004290747877134,7.716628854721768,80387.72
1551955930000,1.0002851449237435,7.630899048774925,60307.00
1552005930000,1.0003117486480713,7.583886887950216,66389.90
1552055930000,1.000286284892145,7.678411238095439,56183.52
1552105930000,1.0004538405493637,7.938028222712693,85710.74
1552155930000,1.0001407170643457,7.919827401810311,29132.23
1552206030000,1.0001219940369719,7.885250119889072,25437.49
1552256030000,1.000386558930496,7.442192583149376,90290.66
1552306090000,1.0000875251561248,7.336079082221059,21200.84
1552356240000,1.001287231182319,6.803119726038562,301015.08
1552406330000,1.000669924107192,7.16303411656516,170807.94
1552456340000,1.0004827689942737,6.850002102705691,113214.41
1552506350000,1.0002280054067056,6.742546073908117,53423.05
1552556380000,1.0001552134214247,6.7686886413011775,33016.51
1552606400000,1.0003376972342561,6.91132930149443,68549.26
1552656410000,1.0001080374413178,6.8416156872506635,25842.63
1552706410000,1.0004260029543182,6.883230567350805,91132.18
1552756450000,1.0002028986762634,6.6926554911636345,51321.77
1552806450000,1.0002497145589109,6.8412253560340455,49282.54
1552856450000,1.000428771055375,7.196281517327611,80620.50
1552906460000,1.0000682440821302,7.2995754465394835,11279.50
1552956460000,1.0001267960609044,6.932832042940363,39560.09
1553006500000,1.00009918298875,6.741300450137281,28507.48
1553056530000,1.0001860760917558,6.697779547860217,43348.14
